Merchant_id,Transaction date,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
4269774584,,147.6496012,1033.547208,N,4,N,N,0,0,0,N
4273141616,,352.5517441,6345.931394,N,0,N,N,0,0,0,N
4276029080,,342.3816945,7532.397279,N,0,N,N,0,0,0,N
4277255889,,268.8414102,2150.731282,N,0,N,N,0,0,0,N
4277914726,,389.0486195,1167.145859,N,0,Y,N,0,0,0,N
4278677191,,50.79201438,1371.384388,N,0,N,N,0,0,0,N
4278765845,,405.9355569,3247.484455,N,0,N,N,0,0,0,N
4281086769,,621.7571851,1243.51437,N,5,N,N,0,0,0,N
4281631758,,643.5122658,13513.75758,N,0,N,N,0,0,0,N
4281812457,,797.7126239,8774.838863,N,0,N,N,0,0,0,N
4282055119,,462.1169495,9242.33899,N,0,Y,N,0,0,0,N
4283226314,,780.4589932,12487.34389,N,0,N,N,0,0,0,N
4290990079,,865.0417938,7785.376144,N,0,Y,N,0,0,0,N
4294538214,,923.1324602,2769.397381,N,0,N,N,0,0,0,N
4295937556,,993.4155746,12914.40247,N,0,N,N,0,0,0,N
4296732936,,292.626158,2926.26158,N,0,Y,N,0,0,0,N
4297088362,,706.7054436,18374.34153,N,0,N,N,0,0,0,N
4301878246,,266.4220793,2397.798714,N,0,N,N,0,0,0,N
4302769187,,79.26967081,1902.472099,N,0,N,N,0,0,0,N
4303142796,,746.2391036,21640.934,N,0,Y,N,0,0,0,N
4303983018,,95.68098638,956.8098638,N,0,N,N,0,0,0,N
4305584104,,112.9122952,112.9122952,N,0,N,N,0,0,0,N
4306108800,,573.8105353,14919.07392,N,0,N,N,0,0,0,N
4306986403,,416.69465,8333.893,N,0,N,N,0,0,0,N
4309226616,,376.3372027,7526.744054,N,0,N,N,0,0,0,N
4310034710,,811.0139636,9732.167563,N,0,N,N,0,0,0,N
4312347732,,695.0553947,7645.609342,N,0,N,N,0,0,0,N
4315854966,,582.3404299,6988.085159,N,0,N,N,0,0,0,N
4317096628,,31.83924716,732.3026847,N,0,N,N,0,0,0,N
4317324133,,320.7851986,5132.563178,N,7,N,N,853,639,4,N
4319062040,,72.06625152,1945.788791,N,2,N,N,0,0,0,N
4321199236,,433.9642177,5641.53483,N,0,N,N,0,0,0,N
4322775829,,946.2683771,23656.70943,N,0,N,N,0,0,0,N
4323198342,,95.18837896,2094.144337,N,3,N,N,970,802,2,N
4323742617,,810.2947626,3241.17905,N,0,N,N,859,487,1,N
4328548477,,787.6892248,14966.09527,N,0,N,N,0,0,0,N
4328588749,,815.2512724,1630.502545,N,2,N,N,825,474,3,N
4331069400,,992.915038,24822.87595,N,0,N,N,0,0,0,N
4332550518,,372.1756604,5954.810566,N,0,Y,N,0,0,0,N
4333312598,,858.09757,2574.29271,N,2,N,N,0,0,0,N
4333808041,,282.3124549,3105.437004,N,0,N,N,0,0,0,N
4335572636,,292.2842138,7891.673773,N,0,Y,N,0,0,0,N
4335858434,,19.02993576,361.5687794,N,0,N,N,0,0,0,N
4337799195,,302.124577,5438.242386,N,1,N,N,0,0,0,N
4339096239,,314.4893202,7233.254365,N,0,Y,N,0,0,0,N
4339111820,,84.28870628,2022.928951,N,0,N,N,0,0,0,N
4344524503,,799.0564256,7990.564256,N,3,N,N,0,0,0,N
4345856886,,904.1261592,3616.504637,N,0,N,N,0,0,0,N
4348106568,,149.5857339,0,N,0,Y,N,0,0,0,N
4348901195,,516.7486145,4133.988916,N,0,Y,N,0,0,0,N
4349926606,,417.333128,9598.661944,N,0,N,N,0,0,0,N
4352555891,,714.0986191,714.0986191,N,0,N,N,0,0,0,N
4352596295,,282.0283464,7050.70866,N,0,N,N,0,0,0,N
4352679197,,324.7986169,2923.187552,N,1,N,N,0,0,0,N
4354540579,,37.03517076,592.5627322,N,0,N,N,0,0,0,N
4354864246,,871.9209212,0,N,1,Y,N,0,0,0,N
4355212819,,458.8703531,7341.92565,N,1,N,N,0,0,0,N
4355776611,,620.8902059,3104.45103,N,1,N,N,0,0,0,N
4356552064,,870.9205708,21773.01427,N,0,N,N,0,0,0,N
4360674746,,361.0725351,4693.942956,N,0,N,N,0,0,0,N
4361561414,,610.6882758,16488.58345,N,0,N,N,891,814,1,N
4362447321,,61.29052339,1041.938898,N,0,Y,N,0,0,0,N
4363560965,,895.4092475,8058.683228,N,0,N,N,0,0,0,N
4364551165,,115.0576139,3451.728417,N,0,N,N,0,0,0,N
4364767229,,516.49427,6714.42551,N,0,N,N,0,0,0,N
4365711086,,562.0941363,3934.658954,N,1,Y,N,0,0,0,N
4367246925,,430.8114242,430.8114242,N,0,Y,N,0,0,0,N
4368033822,,913.8312984,10965.97558,N,0,N,N,0,0,0,N
4368585217,,53.19147758,691.4892085,N,0,N,N,657,251,4,N
4369938652,,520.3349974,13528.70993,N,0,N,N,0,0,0,N
4370325279,,630.7852684,3153.926342,N,0,N,N,0,0,0,N
4370931423,,296.2787278,5333.0171,N,0,N,N,0,0,0,N
4371452142,,263.0209924,6575.52481,N,0,N,N,0,0,0,N
4372242243,,386.0123467,1930.061734,N,0,N,N,0,0,0,N
4373338897,,331.426718,7954.241232,N,0,N,N,0,0,0,N
4374537648,,168.3523854,0,N,0,N,N,0,0,0,N
4374726163,,764.6983576,1529.396715,N,0,N,N,0,0,0,N
4375005493,,987.8641789,11854.37015,N,0,N,N,0,0,0,N
4376928581,,392.7683894,9033.672956,N,0,N,N,0,0,0,N
4377647545,,475.6859198,4281.173278,N,0,N,N,0,0,0,N
4378312091,,184.9849308,4069.668478,N,0,N,N,0,0,0,N
4378660048,,189.6390626,2844.585939,N,0,N,N,0,0,0,N
4381977333,,513.5806632,0,N,0,N,N,0,0,0,N
4383407202,,922.110521,22130.6525,N,0,N,N,0,0,0,N
4386462841,,903.0065395,18963.13733,N,1,N,N,0,0,0,N
4386567086,,699.3088527,14685.48591,N,0,Y,N,0,0,0,N
4387511758,,335.2564667,2346.795267,N,0,N,N,0,0,0,N
4387688165,,472.6457021,9925.559744,N,0,Y,N,0,0,0,N
4389531784,,223.868653,4477.37306,N,0,N,N,0,0,0,N
4390219267,,230.6314693,6227.049671,N,0,N,N,0,0,0,N
4392970432,,586.2737467,7621.558707,N,4,N,N,0,0,0,N
4394191146,,597.819783,17934.59349,N,1,Y,N,0,0,0,N
4395933809,,330.6185917,7604.227609,N,0,N,N,0,0,0,N
4396895356,,49.98261607,1449.495866,N,0,N,N,0,0,0,N
4398785923,,475.2614251,1901.0457,N,0,N,N,795,299,4,N
4401720961,,25.39827953,330.1776339,N,2,Y,N,0,0,0,N
4401904001,,585.7780781,1757.334234,N,0,N,N,0,0,0,N
4405219716,,658.6240507,19100.09747,N,0,N,N,0,0,0,N
4405630735,,270.581662,3246.979944,N,0,N,N,0,0,0,N
4407785985,,224.7413522,6742.240566,N,0,N,N,0,0,0,N
4407796076,,872.8778153,6110.144707,N,0,N,N,0,0,0,N
4409967957,,353.3470969,7773.636132,N,0,Y,N,0,0,0,N
4410998518,,668.9089342,1337.817868,N,0,N,N,0,0,0,N
4411249912,,169.5750406,1356.600325,N,0,N,N,0,0,0,N
4414605298,,675.8891442,8786.558875,N,0,Y,N,0,0,0,N
4414762348,,476.8148727,12874.00156,N,0,N,N,914,728,1,N
4415240594,,472.326999,7557.231984,N,0,Y,N,0,0,0,N
4415982394,,120.3016922,1203.016922,N,0,N,N,0,0,0,N
4416248743,,793.9511923,1587.902385,N,0,N,N,0,0,0,N
4418287452,,206.8174004,413.6348008,N,0,N,N,0,0,0,N
4419076544,,145.7440967,2040.417354,N,0,N,N,0,0,0,N
4419161765,,604.2323151,16918.50482,N,0,N,N,0,0,0,N
4419624728,,380.3321872,9508.30468,N,2,N,N,0,0,0,N
4420826703,,373.5637735,1120.691321,N,0,N,N,0,0,0,N
4421124944,,881.3852412,26441.55724,N,4,Y,N,0,0,0,N
4423389881,,341.3951985,1365.580794,N,0,N,N,0,0,0,N
4424384292,,584.8031837,3508.819102,N,0,Y,N,0,0,0,N
4425285475,,280.9118157,1123.647263,N,0,N,N,0,0,0,N
4425442706,,356.3337139,5701.339422,N,0,N,N,0,0,0,N
4426966493,,55.58853681,722.6509785,N,0,N,N,0,0,0,N
4429621234,,708.9143769,1417.828754,N,6,N,N,0,0,0,N
4429628423,,788.931307,9467.175684,N,5,Y,N,0,0,0,N
4430053297,,846.5781982,16084.98577,N,1,N,N,0,0,0,N
4430864922,,300.3256411,7207.815386,N,1,N,N,0,0,0,N
4433044714,,113.6342234,681.8053404,N,0,Y,N,0,0,0,N
4433849217,,952.9137384,19058.27477,N,0,Y,N,0,0,0,N
4435276489,,751.865456,21052.23277,N,0,Y,N,0,0,0,N
4436144819,,354.2021924,9917.661387,N,0,N,N,0,0,0,N
4436694580,,390.0179528,11700.53858,N,0,N,N,0,0,0,N
4439667991,,33.92479258,101.7743777,N,0,Y,N,0,0,0,N
4444228573,,226.3986963,1584.790874,N,5,Y,N,0,0,0,N
4444641352,,392.413747,784.827494,N,1,N,N,0,0,0,N
4445606916,,547.6532311,1095.306462,N,0,Y,N,0,0,0,N
4446299025,,599.7022155,4197.915509,N,0,N,N,0,0,0,N
4451011218,,842.4596246,17691.65212,N,0,N,N,0,0,0,N
4452090773,,370.642495,370.642495,N,5,Y,N,0,0,0,N
4452503521,,482.5467868,12063.66967,N,0,N,N,0,0,0,N
4453664856,,777.5891426,13219.01542,N,0,N,N,0,0,0,N
4456050496,,432.6778148,12114.97881,N,0,Y,N,0,0,0,N
4458218507,,671.2152134,6040.936921,N,1,N,N,0,0,0,N
4459558995,,166.5475604,4663.331691,N,1,Y,N,0,0,0,N
4460394088,,290.2987671,6386.572876,N,0,N,N,0,0,0,N
4461750360,,69.92193292,0,N,3,N,N,0,0,0,N
4465591987,,936.5709786,7492.567829,N,0,N,N,0,0,0,N
4465596188,,582.4283839,13978.28121,N,0,N,N,0,0,0,N
4469711632,,283.2022187,1699.213312,N,0,N,N,0,0,0,N
4471835006,,437.5891024,10064.54936,N,0,N,N,0,0,0,N
4473005499,,347.7677559,4868.748583,N,0,N,N,0,0,0,N
4473405985,,319.3390679,0,N,0,N,N,0,0,0,N
4473791013,,342.6809679,7538.981294,N,0,N,N,0,0,0,N
4474461579,,172.6026133,4315.065333,N,0,N,N,0,0,0,N
4474854416,,287.5893435,2588.304092,N,0,N,N,0,0,0,N
4475387183,,460.883551,460.883551,N,0,N,N,948,520,4,N
4477112901,,131.186302,787.117812,N,0,Y,N,0,0,0,N
4480456742,,538.9071057,1616.721317,N,0,N,N,0,0,0,N
4480871095,,578.0721578,15029.8761,N,0,N,N,0,0,0,N
4481374514,,155.0851368,1705.936505,N,0,N,N,0,0,0,N
4481573683,,356.8473945,8921.184863,N,0,N,N,0,0,0,N
4482059165,,150.2843329,1352.558996,N,0,N,N,0,0,0,N
4482425234,,163.2326675,3917.58402,N,6,N,N,0,0,0,N
4484893134,,213.7758809,6413.276427,N,0,N,N,0,0,0,N
4487026266,,640.5290135,9607.935203,N,0,N,N,0,0,0,N
4489186248,,703.4160366,5627.328293,N,0,N,N,0,0,0,N
4490031511,,923.5472785,24935.77652,N,0,N,N,0,0,0,N
4493592490,,33.33148681,433.3093285,N,0,N,N,0,0,0,N
4494268948,,237.2437568,5693.850163,N,2,N,N,520,467,1,N
4495333300,,476.5057842,14295.17353,N,0,N,N,0,0,0,N
4496530005,,38.3087065,536.321891,N,1,N,N,0,0,0,N
4497003717,,339.3201954,0,N,0,N,N,0,0,0,N
4498046485,,841.6161207,13465.85793,N,2,N,N,0,0,0,N
4499078198,,248.5467274,4473.841093,N,0,N,N,0,0,0,N
4499079450,,949.623967,8546.615703,N,0,N,N,0,0,0,N
4499635964,,633.1532345,10130.45175,N,0,N,N,0,0,0,N
4502932064,,859.5462916,22348.20358,N,1,N,N,0,0,0,N
4506301486,,793.2831898,793.2831898,N,0,N,N,0,0,0,N
4506678581,,986.8299992,15789.27999,N,0,N,N,0,0,0,N
4507569034,,62.07375222,1675.99131,N,0,N,N,0,0,0,N
4507691895,,592.7572987,6520.330286,N,0,Y,N,0,0,0,N
4509309220,,600.8966429,15623.31272,N,0,N,N,0,0,0,N
4509479900,,269.8067961,2158.454369,N,0,N,N,0,0,0,N
4509560375,,851.5821556,5109.492934,N,0,N,N,0,0,0,N
4509987976,,877.0977778,12279.36889,N,0,N,N,0,0,0,N
4510694844,,973.2891175,20439.07147,N,0,N,N,0,0,0,N
4512379173,,768.5369125,15370.73825,N,0,N,N,0,0,0,N
4516411055,,996.9843229,26918.57672,N,0,N,N,0,0,0,N
4522312918,,611.5347224,611.5347224,N,0,N,N,0,0,0,N
4523063490,,259.2011799,777.6035397,N,0,N,N,0,0,0,N
4524699927,,815.3161965,3261.264786,N,0,N,N,0,0,0,N
4526613276,,799.1282845,23174.72025,N,0,N,N,0,0,0,N
4527137930,,59.11672053,59.11672053,N,0,Y,N,0,0,0,N
4527243185,,117.0296426,2457.622495,N,0,N,N,0,0,0,N
4530819743,,245.3358792,7114.740497,N,0,N,N,0,0,0,N
4530993536,,630.8018493,11354.43329,N,0,N,N,0,0,0,N
4531717685,,660.0794264,15181.82681,N,0,N,N,0,0,0,N
4531732333,,307.4748065,2459.798452,N,0,Y,N,0,0,0,N
4534471126,,103.3914842,1964.4382,N,0,Y,N,0,0,0,N
4535622185,,731.4518728,21212.10431,N,0,N,N,0,0,0,N
4538916734,,185.4098851,2039.508736,N,0,N,N,0,0,0,N
4538998799,,806.7868534,9681.442241,N,0,N,N,0,0,0,N
4543407507,,167.6351204,1676.351204,N,0,N,N,0,0,0,N
4544322870,,427.4539862,10686.34966,N,0,N,N,0,0,0,N
4544655328,,161.1664953,2095.164439,N,0,N,N,0,0,0,N
4546243015,,627.2087096,0,N,0,N,N,0,0,0,N
4546546332,,950.7884955,950.7884955,N,0,N,N,0,0,0,N
4547030467,,704.7359226,17618.39807,N,0,Y,N,0,0,0,N
4553611344,,961.1446084,2883.433825,N,0,N,N,0,0,0,N
4554445412,,932.1832698,17711.48213,N,2,Y,N,0,0,0,N
4558168151,,188.0157535,3760.31507,N,1,N,N,0,0,0,N
4560801796,,939.2610427,6574.827299,N,0,N,N,0,0,0,N
4561746814,,736.102006,12513.7341,N,1,N,N,0,0,0,N
4562806127,,923.7809297,13856.71395,N,0,N,N,0,0,0,N
4567728503,,407.3247203,4073.247203,N,0,N,N,0,0,0,N
4568891626,,453.1235484,13593.70645,N,0,Y,N,0,0,0,N
4570798117,,913.6176378,9136.176378,N,0,N,N,0,0,0,N
4571659884,,455.4687604,9564.843968,N,0,N,N,0,0,0,N
4572341074,,704.3921356,2817.568542,N,0,N,N,0,0,0,N
4573073242,,654.0712799,1308.14256,N,0,N,N,759,340,4,N
4575031126,,166.4107752,1331.286202,N,0,N,N,0,0,0,N
4576152716,,842.0108516,21050.27129,N,6,N,N,0,0,0,N
4576480510,,691.16124,13132.06356,N,0,N,N,0,0,0,N
4577445791,,991.3145867,2973.94376,N,0,N,N,0,0,0,N
4580749497,,233.5104967,4436.699437,N,0,N,N,0,0,0,N
4581559353,,758.3514489,0,N,0,N,N,0,0,0,N
4581737959,,570.7143877,11985.00214,N,5,N,N,0,0,0,N
4582338937,,312.0558873,6241.117746,N,0,N,N,0,0,0,N
4585805405,,654.6946975,3273.473488,N,0,N,N,0,0,0,N
4588263213,,385.5392559,5783.088839,N,0,N,N,0,0,0,N
4590265033,,548.7190251,14266.69465,N,0,N,N,0,0,0,N
4590779061,,107.9317122,1079.317122,N,2,N,N,0,0,0,N
4590840069,,807.9100536,10502.8307,N,0,N,N,0,0,0,N
4591151338,,126.6806595,3547.058466,N,0,N,N,0,0,0,N
4591551707,,386.5582713,773.1165426,N,0,N,N,0,0,0,N
4595862211,,879.382,17587.64,N,0,N,N,0,0,0,N
4596037865,,432.6014298,9517.231456,N,0,N,N,0,0,0,N
4596065922,,478.2349619,10042.9342,N,0,N,N,0,0,0,N
4596419765,,739.5007194,22185.02158,N,1,Y,N,0,0,0,N
4596609645,,765.4191361,4592.514817,N,0,N,N,0,0,0,N
4597344904,,549.6171698,2198.468679,N,0,N,N,0,0,0,N
4597717326,,854.7996712,8547.996712,N,0,N,N,0,0,0,N
4601075426,,916.9861934,15588.76529,N,4,N,N,0,0,0,N
4601837759,,433.5957505,1300.787252,N,0,N,N,0,0,0,N
4604181296,,254.1885271,6100.52465,N,5,N,N,0,0,0,N
4605104041,,149.6668688,748.334344,N,0,N,N,0,0,0,N
4605234705,,278.409644,2784.09644,N,6,Y,N,0,0,0,N
4605466183,,198.0284861,5346.769125,N,0,N,N,0,0,0,N
4606853717,,867.0259473,10404.31137,N,0,Y,N,0,0,0,N
4610489392,,266.1153195,7185.113627,N,0,N,N,0,0,0,N
4610863948,,809.564612,1619.129224,N,0,N,N,0,0,0,N
4611206655,,876.4432018,23663.96645,N,3,N,N,0,0,0,N
4611809772,,639.1549832,7669.859798,N,0,N,N,0,0,0,N
4613109980,,686.0135779,1372.027156,N,0,N,N,0,0,0,N
4614170505,,8.903795011,17.80759002,N,0,N,N,0,0,0,N
4614659386,,348.1018623,8702.546558,N,1,N,N,0,0,0,N
4617467202,,533.1304566,3731.913196,N,0,N,N,0,0,0,N
4619981841,,438.1000595,1752.400238,N,0,N,N,0,0,0,N
4620208941,,391.5253551,391.5253551,N,0,Y,N,0,0,0,N
4621432644,,954.1262929,954.1262929,N,4,N,N,0,0,0,N
4621721660,,206.2598334,1237.559,N,0,N,N,0,0,0,N
4622741975,,246.9749656,3210.674553,N,0,N,N,0,0,0,N
4622775727,,186.5745676,4850.938758,N,0,N,N,0,0,0,N
4623535755,,782.9948519,2348.984556,N,0,N,N,0,0,0,N
4624856681,,509.1525764,14765.42472,N,0,N,N,0,0,0,N
4625417833,,146.1566779,3215.446914,N,3,N,N,0,0,0,N
4626168352,,68.65586635,823.8703962,N,0,N,N,0,0,0,N
4626464577,,483.0706965,5796.848358,N,0,N,N,0,0,0,N
4629776556,,319.6769216,6073.86151,N,0,N,N,0,0,0,N
4631512539,,674.9434019,13498.86804,N,0,N,N,0,0,0,N
4632179471,,397.7989809,10342.7735,N,0,N,N,0,0,0,N
4636280731,,731.1548454,21934.64536,N,0,N,N,0,0,0,N
4637446683,,173.4055128,1560.649615,N,0,N,N,0,0,0,N
4638430637,,341.134629,8187.231096,N,4,N,N,0,0,0,N
4638746671,,415.0218282,2490.130969,N,0,N,N,0,0,0,N
4639597637,,5.704093201,165.4187028,N,1,N,N,0,0,0,N
4641573890,,626.6309792,17545.66742,N,0,N,N,0,0,0,N
4643903053,,786.5833531,13371.917,N,0,N,N,0,0,0,N
4644836861,,244.2011796,5860.82831,N,0,N,N,0,0,0,N
4647253038,,132.8037776,1992.056664,N,0,N,N,0,0,0,N
4648167961,,138.8972575,1666.76709,N,0,N,N,0,0,0,N
4651227029,,164.8575419,1648.575419,N,0,N,N,0,0,0,N
4651683955,,962.9263611,22147.30631,N,0,N,N,0,0,0,N
4652451929,,221.8513686,5324.432846,N,0,N,N,0,0,0,N
4654259444,,452.5807041,2715.484225,N,0,N,N,0,0,0,N
4655628864,,957.8440522,7662.752418,N,0,N,N,0,0,0,N
4655730662,,976.7677328,8790.909595,N,0,N,N,0,0,0,N
4656675123,,979.9607217,2939.882165,N,0,N,N,0,0,0,N
4658221229,,379.420227,11003.18658,N,0,N,N,0,0,0,N
4658927838,,47.28975551,94.57951102,N,0,N,N,0,0,0,N
4658938285,,380.9827649,5333.758709,N,0,N,N,0,0,0,N
4661693729,,168.9515399,3041.127718,N,3,N,N,0,0,0,N
4661842060,,593.3443025,1780.032908,N,0,N,N,0,0,0,N
4663170145,,984.9115949,4924.557975,N,0,N,N,0,0,0,N
4664740044,,868.0025011,4340.012506,N,0,N,N,0,0,0,N
4667788689,,709.4940081,709.4940081,N,0,N,N,0,0,0,N
4667847385,,642.4712271,16704.2519,N,0,N,N,0,0,0,N
4669661257,,375.0078878,3000.063102,N,1,N,N,0,0,0,N
4669860506,,257.8287837,5414.404458,N,0,N,N,0,0,0,N
4671134041,,432.3955885,4756.351474,N,0,Y,N,0,0,0,N
4674942761,,731.5084025,20482.23527,N,0,N,N,0,0,0,N
4676085949,,967.462712,7739.701696,N,0,N,N,0,0,0,N
4676455249,,278.9781898,6695.476555,N,0,N,N,0,0,0,N
4677246411,,510.3418759,13268.88877,N,0,N,N,0,0,0,N
4677861623,,16.17365133,226.4311186,N,0,N,N,0,0,0,N
4682063083,,252.6746617,6822.215866,N,0,N,N,0,0,0,N
4682075796,,753.3624657,6026.899726,N,0,N,N,0,0,0,N
4682430428,,237.0947881,5690.274914,N,0,N,N,0,0,0,N
4682444427,,244.6650887,489.3301774,N,0,N,N,0,0,0,N
4682706242,,975.8027201,21467.65984,N,0,N,N,0,0,0,N
4683321693,,187.7622807,1126.573684,N,0,N,N,0,0,0,N
4684329335,,139.4100002,4042.890006,N,0,N,N,0,0,0,N
4685081016,,203.9832406,2039.832406,N,5,N,N,0,0,0,N
4685307221,,702.2543681,4915.780577,N,5,Y,N,0,0,0,N
4686915370,,613.3212585,8586.497619,N,0,N,N,0,0,0,N
4689781016,,282.7331153,8481.993459,N,3,N,N,0,0,0,N
4692033866,,15.74808882,393.7022205,N,0,N,N,0,0,0,N
4692201230,,749.148579,749.148579,N,0,N,N,0,0,0,N
4692353706,,876.4112039,15775.40167,N,0,N,N,0,0,0,N
4693944514,,742.1992012,22265.97604,N,0,N,N,0,0,0,N
4697435045,,53.24329132,851.8926611,N,4,Y,N,995,755,3,N
4700845732,,936.975052,14054.62578,N,0,Y,N,573,427,3,N
4704929031,,149.6940556,2993.881112,N,0,N,N,0,0,0,N
4706030716,,499.0132515,1996.053006,N,0,N,N,0,0,0,N
4706077499,,626.0463144,626.0463144,N,2,N,N,0,0,0,N
4707228129,,883.1437529,6182.00627,N,2,N,N,0,0,0,N
4707296550,,305.7907503,4586.861255,N,0,Y,N,0,0,0,N
4707846624,,994.0327268,7952.261814,N,0,N,N,0,0,0,N
4709163213,,137.486374,2337.268358,N,0,N,N,0,0,0,N
4710671148,,509.2162974,2036.86519,N,0,N,N,0,0,0,N
4711218511,,950.4834443,0,N,0,Y,N,0,0,0,N
4714293937,,688.6822174,12396.27991,N,6,N,N,0,0,0,N
4714741937,,813.5464204,24406.39261,N,0,N,N,0,0,0,N
4715643215,,303.0168416,4242.235782,N,1,N,N,0,0,0,N
4716195313,,983.1285117,29493.85535,N,0,N,N,0,0,0,N
4716313355,,506.5219712,5065.219712,N,1,N,N,0,0,0,N
4718054543,,546.8133117,7655.386364,N,2,N,N,0,0,0,N
4718242897,,991.7614737,23802.27537,N,0,N,N,0,0,0,N
4723133061,,401.6683618,803.3367236,N,0,N,N,0,0,0,N
4723800136,,546.08283,3822.57981,N,0,N,N,0,0,0,N
4725527324,,457.055871,8227.005678,N,0,N,N,0,0,0,N
4726458610,,103.8824773,2908.709364,N,0,N,N,0,0,0,N
4729116312,,740.8754621,740.8754621,N,0,N,N,0,0,0,N
4729767723,,702.2621434,4915.835004,N,0,N,N,0,0,0,N
4730821328,,856.7223795,5140.334277,N,0,N,N,0,0,0,N
4733390648,,901.2866353,9012.866353,N,0,Y,N,0,0,0,N
4737493347,,109.2925332,2732.31333,N,0,N,N,0,0,0,N
4738239969,,701.9490781,14038.98156,N,0,N,N,0,0,0,N
4738569749,,149.7354304,3294.179469,N,0,N,N,0,0,0,N
4739653972,,704.4050034,6339.645031,N,0,Y,N,0,0,0,N
4743118018,,553.0742426,10508.41061,N,0,N,N,0,0,0,N
4743541810,,393.6156081,1180.846824,N,0,N,N,0,0,0,N
4744120956,,570.1351637,14253.37909,N,0,N,N,0,0,0,N
4746002023,,300.9848671,6922.651943,N,5,N,N,0,0,0,N
4746493495,,834.7481757,8347.481757,N,0,N,N,0,0,0,N
4750069035,,413.6208331,1654.483332,N,0,N,N,0,0,0,N
4751716947,,205.4750336,4314.975706,N,0,N,N,0,0,0,N
4754143182,,973.9951828,7791.961462,N,0,N,N,0,0,0,N
4755112015,,737.3127039,5161.188927,N,0,N,N,0,0,0,N
4757232410,,197.2236411,3352.801899,N,0,N,N,0,0,0,N
4758421140,,498.4096808,6479.32585,N,0,N,N,0,0,0,N
4759333388,,790.0606709,12640.97073,N,0,N,N,0,0,0,N
4760317530,,729.1186295,16769.72848,N,2,N,N,0,0,0,N
4764683893,,739.5138263,4437.082958,N,5,N,N,0,0,0,N
4766044608,,464.1135044,5105.248548,N,0,N,N,0,0,0,N
4769473672,,144.9781481,2609.606666,N,0,N,N,0,0,0,N
4770409737,,763.3606921,13740.49246,N,0,N,N,0,0,0,N
4770897222,,683.8970056,0,N,6,N,N,0,0,0,N
4771767173,,319.5632222,8628.206999,N,0,N,N,0,0,0,N
4771839885,,382.4851302,3442.366172,N,0,N,N,0,0,0,N
4773283826,,636.1971932,19085.9158,N,0,N,N,0,0,0,N
4775227909,,820.6100398,1641.22008,N,0,Y,N,0,0,0,N
4775431988,,213.5708592,1708.566874,N,6,N,N,0,0,0,N
4778167208,,374.9065072,3374.158565,N,0,Y,N,0,0,0,N
4778453785,,887.0337656,8870.337656,N,0,N,N,0,0,0,N
4779098055,,747.8380854,19443.79022,N,0,N,N,0,0,0,N
4779494254,,987.6684847,28642.38606,N,6,N,N,0,0,0,N
4780024963,,794.0732474,1588.146495,N,0,N,N,0,0,0,N
4780451210,,946.4100885,20821.02195,N,0,N,N,0,0,0,N
4781725177,,740.4579494,11847.32719,N,0,N,N,0,0,0,N
4784644048,,437.2144388,10930.36097,N,0,N,N,0,0,0,N
4785409566,,87.00164745,2001.037891,N,0,N,N,0,0,0,N
4788196478,,406.0921598,3248.737278,N,0,N,N,0,0,0,N
4792966026,,620.1542529,7441.851035,N,0,N,N,0,0,0,N
4793666919,,611.2770644,7946.601837,N,0,N,N,0,0,0,N
4797249662,,944.257188,22662.17251,N,0,N,N,0,0,0,N
4797632930,,686.2116803,19900.13873,N,0,N,N,0,0,0,N
4797821841,,196.1517786,392.3035572,N,0,N,N,0,0,0,N
4798295087,,519.225184,8307.602944,N,0,Y,N,0,0,0,N
4806241805,,666.795581,6001.160229,N,0,N,N,0,0,0,N
4807459922,,994.0300331,27832.84093,N,3,N,N,0,0,0,N
4808511537,,676.4091104,16233.81865,N,0,Y,N,0,0,0,N
4809708876,,222.5657689,4451.315378,N,0,N,N,0,0,0,N
4812355629,,938.9729286,20657.40443,N,0,N,N,0,0,0,N
4812692910,,971.3908064,9713.908064,N,0,N,N,0,0,0,N
4813851869,,379.5881593,10628.46846,N,0,N,N,0,0,0,N
4814202142,,982.5278173,8842.750356,N,0,N,N,0,0,0,N
4816024621,,291.8095447,5544.381349,N,0,N,N,0,0,0,N
4818039852,,576.3926331,5187.533698,N,0,N,N,0,0,0,N
4818760082,,274.77949,7419.04623,N,0,N,N,0,0,0,N
4818817622,,482.1464634,13500.10098,N,3,N,N,0,0,0,N
4819584339,,337.3945797,3373.945797,N,0,N,N,0,0,0,N
4820185403,,249.6384758,1497.830855,N,6,N,N,0,0,0,N
4821159116,,366.9795976,733.9591952,N,0,N,N,0,0,0,N
4821787349,,471.5481603,3300.837122,N,0,N,N,0,0,0,N
4824326644,,332.8178626,998.4535878,N,0,N,N,0,0,0,N
4825366301,,929.9285374,25108.07051,N,0,N,N,0,0,0,N
4826008582,,312.2343024,936.7029072,N,0,N,N,0,0,0,N
4827230143,,832.9865649,2498.959695,N,0,Y,N,0,0,0,N
4828074573,,576.8208908,12113.23871,N,0,N,N,0,0,0,N
4831718508,,464.5028606,8825.554351,N,3,Y,N,0,0,0,N
4832477319,,172.9160547,2420.824766,N,0,N,N,0,0,0,N
